Drug Name,Chemical Compound,Usage,Dosage,Side Effects,Manufacturer,SMILES,MolWt,LogP,NumHAcceptors,NumHDonors,Side Effects Encoded
DengueDrug1749,C1848H1948N1758O1753,Antiviral,117 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,c1(ccccc1F)CSc1[nH]c(c2c(=CNC(OC)=C(OC)C=2)n1)=O,361.39800000000014,0.7849,6.0,2.0,0
DengueDrug1750,C1849H1949N1759O1754,Antiviral,78 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,O=C([O-])C(c1ccccc1C(C)c1ccccc1)C.[Na+],276.311,-0.30420000000000025,2.0,0.0,7
DengueDrug1751,C1850H1950N1760O1755,Antiviral,50 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,c12c(=CNC(=C(C=2)OC)OC)nc(SCc2ccccc2F)[nH]c1=O,361.398,0.7849000000000002,6.0,2.0,0
DengueDrug1752,C1851H1951N1761O1756,Antiviral,59 mg/day,"Photosensitivity, stomach upset",PharmaCompany1,C1C(=O)C2N(C(O)=C(c3ccccc3)N1C(=O)C2C)C1C(C)C(C)C(O)C(O)C1O,416.4740000000001,0.33939999999999954,7.0,4.0,5
DengueDrug1753,C1852H1952N1762O1757,Antiviral,189 mg/day,"Dizziness, fatigue, headache",PharmaCompany2,c1n(C)c(cn1)N=C(SCCNC)N(C)C,241.36399999999998,0.9217999999999997,5.0,1.0,3
DengueDrug1754,C1853H1953N1763O1758,Antiviral,196 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,c1(ccc(nc1)C(CCN(C)C)c1ccccc1)Cl,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1755,C1854H1954N1764O1759,Antiviral,58 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany4,C(=O)(O)c1c(OC(=O)C)cccc1,180.159,1.3101,3.0,1.0,4
DengueDrug1756,C1855H1955N1765O1760,Antiviral,135 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany0,C1(=C(OC)NC=c2nc(SCc3ccccc3F)[nH]c(=O)c2=C1)OC,361.3980000000001,0.7848999999999997,6.0,2.0,0
DengueDrug1757,C1856H1956N1766O1761,Antiviral,178 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,c1(cc(c(O)c(c1O)O)O)[C@H]1O[C@H]([C@@H](CC)[C@@H]([C@@H](C1)O[C@@H]1C[C@@H](O)O[C@H](N(C)C)[C@H]1O)O)C,473.51900000000023,0.48709999999999976,11.0,7.0,1
DengueDrug1758,C1857H1957N1767O1762,Antiviral,161 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany2,c1(c(F)cccc1)CSc1nc2c(c([nH]1)=O)=CC(OC)=C(NC=2)OC,361.3980000000001,0.7848999999999994,6.0,2.0,0
DengueDrug1759,C1858H1958N1768O1763,Antiviral,128 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,C(CCN(C)C)(c1ncc(cc1)Cl)c1ccccc1,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1760,C1859H1959N1769O1764,Antiviral,139 mg/day,"Vision problems, heart issues",PharmaCompany4,CN1CCN(CC1)c1cncc2cc(Cl)ccc21,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug1761,C1860H1960N1770O1765,Antiviral,173 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,Oc1cc(c(c(O)c1O)O)[C@@H]1C[C@H]([C@@H](O)[C@H](CC)[C@@H](O1)C)O[C@H]1[C@H](O)[C@H](O[C@@H](C1)O)N(C)C,473.5190000000002,0.4870999999999993,11.0,7.0,1
DengueDrug1762,C1861H1961N1771O1766,Antiviral,140 mg/day,"Vision problems, heart issues",PharmaCompany1,c1c(Cl)cc2cncc(c2c1)N1CCN(C)CC1,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1763,C1862H1962N1772O1767,Antiviral,166 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,O([C@@H]1C[C@H](O[C@@H]([C@H]1O)N(C)C)O)[C@H]1[C@H]([C@H](CC)[C@@H](O[C@@H](C1)c1c(O)c(O)c(O)c(c1)O)C)O,473.51900000000023,0.4870999999999995,11.0,7.0,1
DengueDrug1764,C1863H1963N1773O1768,Antiviral,52 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,[Na+].c1cccc(C(C([O-])=O)C)c1C(C)c1ccccc1,276.311,-0.30419999999999847,2.0,0.0,7
DengueDrug1765,C1864H1964N1774O1769,Antiviral,104 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany4,C(=O)(c1c(cccc1)OC(=O)C)O,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug1766,C1865H1965N1775O1770,Antiviral,154 mg/day,"Vision problems, heart issues",PharmaCompany0,c1cnc(Nc2ccc(cc2)C(CNC(C)C)O)cc1,271.364,2.856600000000001,4.0,3.0,8
DengueDrug1767,C1866H1966N1776O1771,Antiviral,198 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany1,c1cc(C(C)C(O)=O)ccc1CC(C)C,206.28499999999997,3.0732000000000017,1.0,1.0,6
DengueDrug1768,C1867H1967N1777O1772,Antiviral,154 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,[Na+].c1(ccccc1)C(c1c(cccc1)C(C)C(=O)[O-])C,276.31100000000004,-0.30419999999999936,2.0,0.0,7
DengueDrug1769,C1868H1968N1778O1773,Antiviral,197 mg/day,"Vision problems, heart issues",PharmaCompany3,Clc1cc2c(c(N3CCN(CC3)C)cnc2)cc1,261.756,2.6400000000000015,3.0,0.0,8
DengueDrug1770,C1869H1969N1779O1774,Antiviral,144 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,CC1C(C(O)C(C(O)C1C)O)N1C2C(CN(C(=O)C2C)C(=C1O)c1ccccc1)=O,416.4740000000001,0.3394000000000003,7.0,4.0,5
DengueDrug1771,C1870H1970N1780O1775,Antiviral,109 mg/day,"Vision problems, heart issues",PharmaCompany0,c1ccnc(c1)Nc1ccc(C(O)CNC(C)C)cc1,271.364,2.856600000000001,4.0,3.0,8
DengueDrug1772,C1871H1971N1781O1776,Antiviral,51 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,[Na+].c1(c(C(C)c2ccccc2)cccc1)C(C([O-])=O)C,276.31100000000004,-0.30420000000000025,2.0,0.0,7
DengueDrug1773,C1872H1972N1782O1777,Antiviral,80 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany2,C(c1ccc(C(C)C(=O)O)cc1)C(C)C,206.285,3.0732000000000017,1.0,1.0,6
DengueDrug1774,C1873H1973N1783O1778,Antiviral,99 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,S(Cc1ccccc1F)c1nc2c(c([nH]1)=O)=CC(=C(OC)NC=2)OC,361.3980000000001,0.7848999999999994,6.0,2.0,0
DengueDrug1775,C1874H1974N1784O1779,Antiviral,59 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,[Na+].c1cc(C(C)C(=O)[O-])c(C(c2ccccc2)C)cc1,276.311,-0.30419999999999847,2.0,0.0,7
DengueDrug1776,C1875H1975N1785O1780,Antiviral,148 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,C(=O)(O)c1ccccc1OC(=O)C,180.15899999999996,1.3100999999999998,3.0,1.0,4
DengueDrug1777,C1876H1976N1786O1781,Antiviral,194 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,S(c1[nH]c(=O)c2=CC(=C(NC=c2n1)OC)OC)Cc1ccccc1F,361.3980000000001,0.7848999999999999,6.0,2.0,0
DengueDrug1778,C1877H1977N1787O1782,Antiviral,184 mg/day,"Dizziness, fatigue, headache",PharmaCompany2,C(NC)CSC(N(C)C)=Nc1cncn1C,241.364,0.9217999999999997,5.0,1.0,3
DengueDrug1779,C1878H1978N1788O1783,Antiviral,54 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,O1[C@@H](C)[C@@H](CC)[C@@H]([C@@H](C[C@H]1c1c(O)c(O)c(O)c(O)c1)O[C@H]1[C@H](O)[C@H](O[C@H](O)C1)N(C)C)O,473.5190000000002,0.4870999999999998,11.0,7.0,1
DengueDrug1780,C1879H1979N1789O1784,Antiviral,103 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany4,c1c(O)ccc(NC(=O)C)c1,151.165,1.3505999999999998,2.0,2.0,4
DengueDrug1781,C1880H1980N1790O1785,Antiviral,114 mg/day,"Dizziness, fatigue, headache",PharmaCompany0,N(C)CCSC(N(C)C)=Nc1cncn1C,241.364,0.9217999999999997,5.0,1.0,3
DengueDrug1782,C1881H1981N1791O1786,Antiviral,95 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,CN(C)[C@H]1O[C@@H](C[C@@H](O[C@H]2[C@@H](O)[C@@H]([C@H](C)O[C@H](c3cc(c(O)c(O)c3O)O)C2)CC)[C@@H]1O)O,473.51900000000023,0.4870999999999995,11.0,7.0,1
DengueDrug1783,C1882H1982N1792O1787,Antiviral,113 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany2,c1(C(O)=O)ccccc1OC(=O)C,180.15899999999996,1.3100999999999998,3.0,1.0,4
DengueDrug1784,C1883H1983N1793O1788,Antiviral,198 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,O[C@@H]1[C@@H](C[C@@H](c2c(O)c(O)c(O)c(c2)O)O[C@@H](C)[C@H]1CC)O[C@@H]1C[C@H](O[C@@H]([C@H]1O)N(C)C)O,473.51900000000023,0.4870999999999995,11.0,7.0,1
DengueDrug1785,C1884H1984N1794O1789,Antiviral,184 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,c1c(C(CCN(C)C)c2ccccc2)ncc(Cl)c1,274.7950000000001,3.8186000000000027,2.0,0.0,7
DengueDrug1786,C1885H1985N1795O1790,Antiviral,82 mg/day,"Vision problems, heart issues",PharmaCompany0,c1ncc2cc(Cl)ccc2c1N1CCN(CC1)C,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1787,C1886H1986N1796O1791,Antiviral,98 mg/day,"Vision problems, heart issues",PharmaCompany1,c1(Nc2ccc(cc2)C(O)CNC(C)C)ncccc1,271.364,2.8566000000000003,4.0,3.0,8
DengueDrug1788,C1887H1987N1797O1792,Antiviral,132 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany2,c12c(=O)[nH]c(nc2=CNC(OC)=C(OC)C=1)SCc1ccccc1F,361.3980000000001,0.7849000000000004,6.0,2.0,0
DengueDrug1789,C1888H1988N1798O1793,Antiviral,175 mg/day,"Photosensitivity, stomach upset",PharmaCompany3,c1c(C2N3CC(C(N(C4C(C(O)C(O)C(C4C)C)O)C=2O)C(C)C3=O)=O)cccc1,416.47400000000016,0.3393999999999999,7.0,4.0,5
DengueDrug1790,C1889H1989N1799O1794,Antiviral,57 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany4,c1ccc(c(C(O)=O)c1)OC(C)=O,180.15899999999996,1.3101,3.0,1.0,4
DengueDrug1791,C1890H1990N1800O1795,Antiviral,140 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,[C@@H]1(O)[C@@H](N(C)C)O[C@@H](C[C@H]1O[C@H]1[C@H]([C@H](CC)[C@@H](O[C@@H](C1)c1cc(c(O)c(c1O)O)O)C)O)O,473.51900000000023,0.48709999999999926,11.0,7.0,1
DengueDrug1792,C1891H1991N1801O1796,Antiviral,82 mg/day,"Dizziness, fatigue, headache",PharmaCompany1,N(=C(N(C)C)SCCNC)c1cncn1C,241.36400000000003,0.9217999999999995,5.0,1.0,3
DengueDrug1793,C1892H1992N1802O1797,Antiviral,64 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany2,n1n(c(SCC2C3=C(C(N(C)C2=O)=O)C(C)C(N)C(N3)=O)nn1)CC(=O)O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1794,C1893H1993N1803O1798,Antiviral,75 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany3,Oc1c(c(O)c(c(c1)[C@H]1O[C@H]([C@@H](CC)[C@H](O)[C@H](O[C@H]2[C@H](O)[C@H](O[C@@H](C2)O)N(C)C)C1)C)O)O,473.5190000000002,0.48709999999999903,11.0,7.0,1
DengueDrug1795,C1894H1994N1804O1799,Antiviral,104 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,N1C(=O)C(N)C(C2=C1C(C(=O)N(C2=O)C)CSc1n(CC(O)=O)nnn1)C,395.4010000000001,-2.1880999999999977,10.0,3.0,2
DengueDrug1796,C1895H1995N1805O1800,Antiviral,62 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,[Na+].c1(C(c2ccccc2)C)ccccc1C(C(=O)[O-])C,276.31100000000004,-0.30420000000000025,2.0,0.0,7
DengueDrug1797,C1896H1996N1806O1801,Antiviral,66 mg/day,"Photosensitivity, stomach upset",PharmaCompany1,C1(N(C2C(C(=O)N(C=1c1ccccc1)CC2=O)C)C1C(C)C(C)C(O)C(O)C1O)O,416.4740000000001,0.33940000000000003,7.0,4.0,5
DengueDrug1798,C1897H1997N1807O1802,Antiviral,58 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany2,c1cccc(c1CSc1[nH]c(c2=CC(OC)=C(OC)NC=c2n1)=O)F,361.3980000000001,0.7849,6.0,2.0,0
DengueDrug1799,C1898H1998N1808O1803,Antiviral,197 mg/day,"Vision problems, heart issues",PharmaCompany3,c1(c2ccc(cc2cnc1)Cl)N1CCN(CC1)C,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1800,C1899H1999N1809O1804,Antiviral,92 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,C(C(c1ccc(Cl)cn1)c1ccccc1)CN(C)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1801,C1900H2000N1810O1805,Antiviral,141 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,C1(C2N(C(=C(N(C(C2C)=O)C1)c1ccccc1)O)C1C(C(O)C(C(C1C)C)O)O)=O,416.4740000000001,0.3394,7.0,4.0,5
DengueDrug1802,C1901H2001N1811O1806,Antiviral,87 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany1,O=C(Cn1c(nnn1)SCC1C(=O)N(C(C2=C1NC(=O)C(C2C)N)=O)C)O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1803,C1902H2002N1812O1807,Antiviral,154 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,O[C@@H]1[C@H](O[C@H]2[C@@H]([C@@H](N(C)C)O[C@H](O)C2)O)C[C@@H](c2c(c(O)c(c(O)c2)O)O)O[C@H]([C@H]1CC)C,473.51900000000023,0.4870999999999993,11.0,7.0,1
DengueDrug1804,C1903H2003N1813O1808,Antiviral,110 mg/day,"Vision problems, heart issues",PharmaCompany3,N1(CCN(c2c3c(cnc2)cc(cc3)Cl)CC1)C,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1805,C1904H2004N1814O1809,Antiviral,136 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,CN1C(C(C2=C(C(C(C(=O)N2)N)C)C1=O)CSc1n(nnn1)CC(=O)O)=O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1806,C1905H2005N1815O1810,Antiviral,139 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,C1(C(C(O)C(N2C3C(=O)CN(C(=C2O)c2ccccc2)C(C3C)=O)C(C)C1C)O)O,416.47400000000016,0.33940000000000065,7.0,4.0,5
DengueDrug1807,C1906H2006N1816O1811,Antiviral,153 mg/day,"Photosensitivity, stomach upset",PharmaCompany1,c1(C2=C(O)N(C3C(C(O)C(C(C3C)C)O)O)C3C(CN2C(=O)C3C)=O)ccccc1,416.47400000000016,0.3394000000000008,7.0,4.0,5
DengueDrug1808,C1907H2007N1817O1812,Antiviral,196 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,c1c(Cl)cnc(c1)C(c1ccccc1)CCN(C)C,274.795,3.8186000000000018,2.0,0.0,7
DengueDrug1809,C1908H2008N1818O1813,Antiviral,51 mg/day,"Dizziness, fatigue, headache",PharmaCompany3,n1cc(N=C(SCCNC)N(C)C)n(c1)C,241.364,0.9217999999999995,5.0,1.0,3
DengueDrug1810,C1909H2009N1819O1814,Antiviral,68 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany4,C(c1c(cccc1)F)Sc1nc2=CNC(OC)=C(C=c2c(=O)[nH]1)OC,361.3980000000001,0.7849,6.0,2.0,0
DengueDrug1811,C1910H2010N1820O1815,Antiviral,109 mg/day,"Vision problems, heart issues",PharmaCompany0,c1(ccc(cc1)Nc1ncccc1)C(O)CNC(C)C,271.36400000000003,2.8566000000000003,4.0,3.0,8
DengueDrug1812,C1911H2011N1821O1816,Antiviral,87 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,[Na+].[O-]C(C(c1c(cccc1)C(C)c1ccccc1)C)=O,276.31100000000004,-0.30419999999999847,2.0,0.0,7
DengueDrug1813,C1912H2012N1822O1817,Antiviral,57 mg/day,"Vision problems, heart issues",PharmaCompany2,C1N(CCN(C)C1)c1c2ccc(Cl)cc2cnc1,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug1814,C1913H2013N1823O1818,Antiviral,186 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,C(C)(=O)Oc1c(C(O)=O)cccc1,180.15900000000002,1.3101,3.0,1.0,4
DengueDrug1815,C1914H2014N1824O1819,Antiviral,170 mg/day,"Vision problems, heart issues",PharmaCompany4,c1nc(Nc2ccc(C(O)CNC(C)C)cc2)ccc1,271.364,2.856600000000001,4.0,3.0,8
DengueDrug1816,C1915H2015N1825O1820,Antiviral,174 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany0,C1(=O)NC2C(CSc3nnnn3CC(=O)O)C(=O)N(C(C=2C(C1N)C)=O)C,395.4010000000002,-2.188099999999997,10.0,3.0,2
DengueDrug1817,C1916H2016N1826O1821,Antiviral,189 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany1,N1C=c2c(c(=O)[nH]c(SCc3c(cccc3)F)n2)=CC(=C1OC)OC,361.39800000000014,0.7848999999999993,6.0,2.0,0
DengueDrug1818,C1917H2017N1827O1822,Antiviral,199 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,C([C@@H]1[C@H](C)O[C@@H](C[C@@H](O[C@H]2[C@@H]([C@H](O[C@H](O)C2)N(C)C)O)[C@H]1O)c1cc(O)c(c(O)c1O)O)C,473.5190000000002,0.48709999999999953,11.0,7.0,1
DengueDrug1819,C1918H2018N1828O1823,Antiviral,68 mg/day,"Dizziness, fatigue, headache",PharmaCompany3,C(N(C)C)(=Nc1n(C)cnc1)SCCNC,241.36399999999998,0.9217999999999997,5.0,1.0,3
DengueDrug1820,C1919H2019N1829O1824,Antiviral,181 mg/day,"Vision problems, heart issues",PharmaCompany4,N1(CCN(C)CC1)c1c2c(cnc1)cc(cc2)Cl,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug1821,C1920H2020N1830O1825,Antiviral,72 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,c1cc(ccc1O)NC(C)=O,151.16499999999996,1.3505999999999998,2.0,2.0,4
DengueDrug1822,C1921H2021N1831O1826,Antiviral,199 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany1,C1[C@H]([C@H]([C@@H]([C@@H](O[C@@H]1c1c(O)c(O)c(O)c(O)c1)C)CC)O)O[C@H]1[C@@H]([C@H](O[C@H](O)C1)N(C)C)O,473.51900000000023,0.4870999999999996,11.0,7.0,1
DengueDrug1823,C1922H2022N1832O1827,Antiviral,122 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,c1(O)c(cc(c(c1O)O)O)[C@@H]1C[C@H]([C@H]([C@@H]([C@H](C)O1)CC)O)O[C@H]1[C@@H]([C@H](O[C@@H](C1)O)N(C)C)O,473.51900000000023,0.48709999999999937,11.0,7.0,1
DengueDrug1824,C1923H2023N1833O1828,Antiviral,156 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany3,C(C)(Nc1ccc(cc1)O)=O,151.16499999999996,1.3505999999999998,2.0,2.0,4
DengueDrug1825,C1924H2024N1834O1829,Antiviral,164 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany4,CN(CCC(c1ccccc1)c1ncc(cc1)Cl)C,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1826,C1925H2025N1835O1830,Antiviral,177 mg/day,"Photosensitivity, stomach upset",PharmaCompany0,C1(=O)N2CC(=O)C(C1C)N(C(O)=C2c1ccccc1)C1C(C)C(C)C(O)C(C1O)O,416.47400000000005,0.3393999999999991,7.0,4.0,5
DengueDrug1827,C1926H2026N1836O1831,Antiviral,78 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany1,n1nnc(n1CC(=O)O)SCC1C(N(C(C2C(C(N)C(NC1=2)=O)C)=O)C)=O,395.4010000000001,-2.188099999999996,10.0,3.0,2
DengueDrug1828,C1927H2027N1837O1832,Antiviral,143 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany2,c1(C(CCN(C)C)c2ccc(Cl)cn2)ccccc1,274.795,3.8186000000000027,2.0,0.0,7
DengueDrug1829,C1928H2028N1838O1833,Antiviral,123 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,[Na+].c1c(c(C(c2ccccc2)C)ccc1)C(C(=O)[O-])C,276.31100000000004,-0.30420000000000025,2.0,0.0,7
DengueDrug1830,C1929H2029N1839O1834,Antiviral,82 mg/day,"Vision problems, heart issues",PharmaCompany4,C1CN(CCN1C)c1c2c(cc(cc2)Cl)cnc1,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug1831,C1930H2030N1840O1835,Antiviral,160 mg/day,"Dizziness, fatigue, headache",PharmaCompany0,n1(C)c(N=C(SCCNC)N(C)C)cnc1,241.36400000000003,0.9217999999999995,5.0,1.0,3
DengueDrug1832,C1931H2031N1841O1836,Antiviral,159 mg/day,"Vision problems, heart issues",PharmaCompany1,n1cc2c(ccc(Cl)c2)c(c1)N1CCN(C)CC1,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1833,C1932H2032N1842O1837,Antiviral,189 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,[C@H]1([C@@H](O[C@H](c2cc(c(O)c(c2O)O)O)C[C@H]([C@H]1O)O[C@H]1[C@H](O)[C@H](O[C@H](O)C1)N(C)C)C)CC,473.51900000000023,0.4870999999999994,11.0,7.0,1
DengueDrug1834,C1933H2033N1843O1838,Antiviral,85 mg/day,"Stomach irritation, kidney damage, bleeding",PharmaCompany3,c1c(ccc(c1)CC(C)C)C(C(=O)O)C,206.285,3.073200000000001,1.0,1.0,6
DengueDrug1835,C1934H2034N1844O1839,Antiviral,50 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,C1(C(C(C(C(N2C3C(=O)CN(C(c4ccccc4)=C2O)C(=O)C3C)C1C)O)O)O)C,416.47400000000016,0.33940000000000003,7.0,4.0,5
DengueDrug1836,C1935H2035N1845O1840,Antiviral,103 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany0,C(c1c(cccc1)C(C(=O)[O-])C)(C)c1ccccc1.[Na+],276.311,-0.30419999999999936,2.0,0.0,7
DengueDrug1837,C1936H2036N1846O1841,Antiviral,198 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany1,O=C1C2=C(NC(=O)C(N)C2C)C(C(N1C)=O)CSc1nnnn1CC(O)=O,395.4010000000001,-2.188099999999997,10.0,3.0,2
DengueDrug1838,C1937H2037N1847O1842,Antiviral,150 mg/day,"Dizziness, fatigue, headache",PharmaCompany2,S(CCNC)C(N(C)C)=Nc1cncn1C,241.364,0.9217999999999997,5.0,1.0,3
DengueDrug1839,C1938H2038N1848O1843,Antiviral,191 mg/day,"Vision problems, heart issues",PharmaCompany3,c1ncc2cc(ccc2c1N1CCN(CC1)C)Cl,261.7559999999999,2.6400000000000006,3.0,0.0,8
DengueDrug1840,C1939H2039N1849O1844,Antiviral,137 mg/day,"Photosensitivity, stomach upset",PharmaCompany4,c1ccc(C2N3C(=O)C(C)C(N(C4C(O)C(C(C(C)C4C)O)O)C=2O)C(C3)=O)cc1,416.47400000000016,0.3394000000000004,7.0,4.0,5
DengueDrug1841,C1940H2040N1850O1845,Antiviral,104 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany0,c1c(ccc(c1)O)NC(C)=O,151.165,1.3505999999999998,2.0,2.0,4
DengueDrug1842,C1941H2041N1851O1846,Antiviral,64 mg/day,"Increased bleeding, stomach ulcers",PharmaCompany1,c1ccc(OC(=O)C)c(c1)C(=O)O,180.159,1.3100999999999998,3.0,1.0,4
DengueDrug1843,C1942H2042N1852O1847,Antiviral,116 mg/day,"Vision problems, heart issues",PharmaCompany2,C1CN(C)CCN1c1cncc2cc(Cl)ccc21,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug1844,C1943H2043N1853O1848,Antiviral,94 mg/day,"Diarrhea, nausea, dizziness",PharmaCompany3,O=c1c2=CC(=C(OC)NC=c2nc(SCc2ccccc2F)[nH]1)OC,361.398,0.7848999999999993,6.0,2.0,0
DengueDrug1845,C1944H2044N1854O1849,Antiviral,61 mg/day,"Vision problems, heart issues",PharmaCompany4,C1CN(c2cncc3c2ccc(Cl)c3)CCN1C,261.756,2.6400000000000006,3.0,0.0,8
DengueDrug1846,C1945H2045N1855O1850,Antiviral,63 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany0,C1[C@@H](O[C@@H]2C[C@@H](c3cc(c(O)c(c3O)O)O)O[C@H]([C@@H](CC)[C@@H]2O)C)[C@H](O)[C@H](O[C@@H]1O)N(C)C,473.5190000000002,0.48710000000000003,11.0,7.0,1
DengueDrug1847,C1946H2046N1856O1851,Antiviral,151 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany1,CC(c1ccccc1C(C)c1ccccc1)C(=O)[O-].[Na+],276.311,-0.30419999999999936,2.0,0.0,7
DengueDrug1848,C1947H2047N1857O1852,Antiviral,83 mg/day,"Diarrhea, nausea, stomach pain",PharmaCompany2,[C@@H]1([C@@H]([C@@H](N(C)C)O[C@@H](C1)O)O)O[C@H]1[C@@H](O)[C@@H]([C@H](C)O[C@@H](C1)c1cc(O)c(O)c(c1O)O)CC,473.5190000000003,0.48710000000000025,11.0,7.0,1
DengueDrug1849,C1948H2048N1858O1853,Antiviral,68 mg/day,"Stomach pain, heartburn, dizziness",PharmaCompany3,[Na+].c1(C(C)c2c(C(C(=O)[O-])C)cccc2)ccccc1,276.31100000000004,-0.30419999999999847,2.0,0.0,7
DengueDrug1850,C1949H2049N1859O1854,Antiviral,74 mg/day,"Diarrhea, rash, injection site reaction",PharmaCompany4,NC1C(NC2=C(C1C)C(=O)N(C)C(C2CSc1nnnn1CC(=O)O)=O)=O,395.4010000000001,-2.188099999999996,10.0,3.0,2
DengueDrug1851,C1950H2050N1860O1855,Antiviral,166 mg/day,"Vision problems, heart issues",PharmaCompany0,N1(CCN(CC1)C)c1cncc2cc(Cl)ccc12,261.75600000000003,2.6400000000000006,3.0,0.0,8
DengueDrug1852,C1951H2051N1861O1856,Antiviral,114 mg/day,"Dizziness, fatigue, headache",PharmaCompany1,N(C)CCSC(N(C)C)=Nc1n(cnc1)C,241.364,0.9217999999999995,5.0,1.0,3
DengueDrug1853,C1952H2052N1862O1857,Antiviral,146 mg/day,"Photosensitivity, stomach upset",PharmaCompany2,C1(c2ccccc2)N2C(C(C(C(C2)=O)N(C=1O)C1C(C(O)C(O)C(C)C1C)O)C)=O,416.4740000000001,0.3393999999999991,7.0,4.0,5
